source_id,doi,year,corresponding,all_authors
SCOPUS_ID:85058168190,10.1103/PhysRevLett.121.231103,2018,,Regimbau T.|Minazzoli O.|Fournier J.D.|Coulon J.P.|Heitmann H.|Hreibi A.|Chaibi O.|Merzougui M.|Kéfélian F.|Cleva F.|Martellini L.|Boer M.|Pichot M.|Cipriano F.|Vinet J.Y.|Brillet A.|Bogaert G.|Man N.|Christensen N.
SCOPUS_ID:85058192553,10.1051/0004-6361/201833263,2018,,Nardetto N.
SCOPUS_ID:85058207878,10.1016/j.jvs.2018.10.048,2019,,Raffort J.|Lareyre F.|Chinetti G.
SCOPUS_ID:85058208481,10.1137/16M110037X,2018,,Scheid C.
SCOPUS_ID:85058227882,10.1140/epjc/s10052-018-6451-3,2018,,Hello Y.|Deschamps A.
SCOPUS_ID:85058235031,10.1186/s40623-018-0965-7,2018,Sugahara H.|Institut de Chimie de Nice,Sugahara H.
SCOPUS_ID:85058239596,10.1097/MOT.0000000000000566,2018,Sicard A.|Institut de Pharmacologie Moléculaire et Cellulaire,Sicard A.
SCOPUS_ID:85058244919,10.1016/j.cois.2018.11.005,2019,,Monticelli L.S.|Desneux N.
SCOPUS_ID:85058280097,10.1109/CAMA.2018.8530554,2018,,Ngom A.
SCOPUS_ID:85058291340,10.1017/jfm.2018.881,2019,Peters F.|Institut de Physique de Nice,Peters F.|Lemaire E.|Blanc F.|Lobry L.
SCOPUS_ID:85058301063,10.1109/CAMA.2018.8530584,2018,,Diallo A.|Diallo K.|Ngom A.|Ribero J.
SCOPUS_ID:85058301081,10.1109/CAMA.2018.8530623,2018,,Lanteri J.|Brochier L.|Migliaccio C.|Dauvignac J.Y.
SCOPUS_ID:85058305212,10.1109/CAMA.2018.8530618,2018,,Diallo A.|Nrgom A.|Ribero J.M.
SCOPUS_ID:85058308570,10.1109/CAMA.2018.8530480,2018,,Diallo A.
SCOPUS_ID:85058331463,10.1109/CAMA.2018.8530490,2018,,Marchal A.|Le Thuc P.|Staraj R.
SCOPUS_ID:85058341148,10.1109/CAMA.2018.8530466,2018,,Diallo A.|Fakih M.|Thuc P.L.|Staraj R.
SCOPUS_ID:85058407463,10.1007/s40279-018-01038-w,2019,,Morin J.|Lahti J.
SCOPUS_ID:85058407951,10.1016/j.jtbi.2018.12.009,2019,,Goudon T.
SCOPUS_ID:85058420424,10.1016/j.jebo.2018.12.002,2019,,Attanasi G.
SCOPUS_ID:85058437899,10.1016/j.compscitech.2018.12.008,2019,Guigo N.|Institut de Chimie de Nice,Guigo N.|Sangregorio A.|Sbirrazzuoli N.
SCOPUS_ID:85058439612,10.3390/antiox7120182,2018,,Boncompagni E.|Frendo P.|Alloing G.|Mandon K.
SCOPUS_ID:85058454006,10.1007/s10482-018-01212-0,2019,,Ruimy R.
SCOPUS_ID:85058463820,10.1007/s10340-018-1062-1,2019,,Desneux N.
SCOPUS_ID:85058477026,10.1007/s11069-018-3555-x,2019,,Trevisan J.|Boschetti L.|Ioualalen M.|Larroque C.
SCOPUS_ID:85058541628,10.1109/MetaMaterials.2018.8534176,2018,,Damilano B.|Genevet P.|Heron S.|Vezian S.
SCOPUS_ID:85058551394,10.1002/ffj.3481,2019,,Lemière G.|Lempenauer L.|Soupart A.|Duñach E.
SCOPUS_ID:85058600572,10.1242/dev.166850,2018,,Giordano C.|Ruel L.|Therond P.
SCOPUS_ID:85058613400,10.3390/atmos9120479,2018,,Bermon S.
SCOPUS_ID:85058613522,10.1016/j.jtbi.2018.11.028,2019,Richard A.|Laboratoire D'informatique Signaux et Systèmes de Sophia-Antipolis,Richard A.
SCOPUS_ID:85058621612,10.1161/CIRCULATIONAHA.118.033744,2019,,Bertero T.
SCOPUS_ID:85058642435,10.1127/entomologia/2018/0604,2018,,Campos M.|Desneux N.
SCOPUS_ID:85058650099,10.4103/jmas.JMAS_271_17,2019,,Iannelli A.
SCOPUS_ID:85058652399,10.3390/cosmetics5040069,2018,,Monchot A.|Bouges H.|Antoniotti S.
SCOPUS_ID:85058657770,10.1103/PhysRevE.98.062211,2018,,Dolcemascolo A.|Peyce B.|Barland S.
SCOPUS_ID:85058664219,10.3390/languages1020013,2016,,Meunier F.
SCOPUS_ID:85058682754,10.1002/rsa.20828,2019,,Reed B.
SCOPUS_ID:85058683243,10.1016/j.devcel.2018.11.029,2019,,Meschi E.|Delanoue R.|Léopold P.
SCOPUS_ID:85058686892,10.1029/2018JE005742,2018,,Wieczorek M.A.
SCOPUS_ID:85058745843,10.1364/OL.43.005945,2018,,Blanc W.
SCOPUS_ID:85058746993,10.1177/1538574418800128,2019,,Reverso-Meinietti J.|Raffort J.|Lareyre F.|Hassen-Khodja R.
SCOPUS_ID:85058779799,10.1785/0120180130,2018,,Ampuero J.P.
SCOPUS_ID:85058787022,10.1002/jgt.22444,2019,Havet F.|Laboratoire D'informatique Signaux et Systèmes de Sophia-Antipolis,Havet F.
SCOPUS_ID:85058788593,10.1504/IJMMNO.2019.096911,2019,Abderrahmane H.|Laboratoire de Mathématiques J.A. Dieudonné,Abderrahmane H.
SCOPUS_ID:85058795894,10.1186/s12864-018-5296-3,2018,,Lebrigand K.|Jaubert-Possamai S.|Marteu N.|Abad P.|Medina C.|Raptopoulo A.|Favery B.|Da Rocha M.|Magliano M.
SCOPUS_ID:85058823933,10.1002/asna.201813494,2018,,Aristidi E.
SCOPUS_ID:85058837643,10.1016/j.trpro.2018.10.037,2018,,Carpentier-Postel S.
SCOPUS_ID:85058838320,10.3917/redp.285.0849,2018,,Rafai I.|Toumi M.
SCOPUS_ID:85058841219,10.1051/0004-6361/201833304,2019,,Delbo M.|Carry B.|Galluccio L.|Kordopatis G.|Titarenko A.|De Laverny P.|Thévenin F.|Chiavassa A.|Ordénovic C.|Recio-Blanco A.|Spagna A.|Mignard F.|Tanga P.|Creevey O.
SCOPUS_ID:85058848923,10.3917/redp.285.0691,2018,,Bellone F.
SCOPUS_ID:85058855074,10.3917/redp.285.0935,2018,"Demaria S.|Groupe de Recherche en Droit, Économie et Gestion",Demaria S.
SCOPUS_ID:85058859889,10.3917/redp.285.0969,2018,,Bérenger V.
SCOPUS_ID:85058874239,10.1088/1361-6633/aae6b5,2019,"Christensen N.|Astrophysique Relativiste, Théories, Expériences, Metrologie, Instrumentation, Signaux",Christensen N.
SCOPUS_ID:85058882777,10.1051/0004-6361/201833179,2018,Recio-Blanco A.|Laboratoire Joseph-Louis Lagrange,Recio-Blanco A.
SCOPUS_ID:85058891268,10.1155/2018/1908065,2018,,Montaudié H.
SCOPUS_ID:85058896967,10.1051/0004-6361/201732495,2018,,Cappi A.
SCOPUS_ID:85058901510,10.1021/acsomega.8b02507,2018,,Gal J.|Maria P.|Fontaine-Vive F.
SCOPUS_ID:85058913523,10.1038/s41598-018-36138-0,2018,,Petit-Paitel A.|Gandin C.|Lazdunski M.|Heurteaux C.|Widmann C.
SCOPUS_ID:85058919226,10.1161/HYPERTENSIONAHA.118.10884,2018,,Rubera I.|Tauc M.
SCOPUS_ID:85058928268,10.1051/0004-6361/201832779,2018,,Michel P.|Thuillet F.
SCOPUS_ID:85058931555,10.1016/j.marenvres.2018.12.002,2019,,Mangialajo L.
SCOPUS_ID:85058951469,10.1140/epjh/e2018-90061-5,2018,,Frisch U.
SCOPUS_ID:85058953181,10.1063/1.5058120,2018,,Chauveau J.M.|Hugues M.|Le Biavan N.
SCOPUS_ID:85058958596,10.1186/s40645-018-0237-y,2018,,Michel P.|Libourel G.
SCOPUS_ID:85058964166,10.1016/j.molp.2018.11.008,2019,,Nguyen C.N.|Favery B.|Perfus-Barbeoch L.
SCOPUS_ID:85058969771,10.1016/j.ocecoaman.2018.12.019,2019,,Mangialajo L.|Badreddine A.
SCOPUS_ID:85058977686,10.1029/2018JB016698,2018,,Ampuero J.P.
SCOPUS_ID:85059006662,10.1016/bs.agron.2018.11.003,2019,,Ricci P.
SCOPUS_ID:85059009411,10.1111/imb.12554,2019,Moussian B.|Institut de Biologie Valrose,Moussian B.
SCOPUS_ID:85059016917,10.4310/AJM.2018.v22.n5.a1,2018,,Dimca A.
SCOPUS_ID:85059025850,10.3390/info9120310,2018,,Gandon F.|Michel F.|Zucker C.F.
SCOPUS_ID:85059031709,10.1016/j.rsase.2018.12.001,2019,Andrieu J.|Étude des Structures et des Processus d’Adaptation et des Changements de l’Espace,Andrieu J.
SCOPUS_ID:85059042925,10.1109/CompEng.2018.8536235,2018,,Lippi G.
SCOPUS_ID:85059052158,10.1142/9789813226609_0466,2018,,Métris G.
SCOPUS_ID:85059062268,10.1142/9789813226609_0406,2018,,Regimbau T.|Fournier J.D.|Coulon J.P.|Heitmann H.|Turconi M.|Meacher D.|Wei L.W.|Siellez K.|Merzougui M.|Kéfélian F.|Cleva F.|Martellini L.|Boer M.|Pichot M.|Vinet J.Y.|Brillet A.|Bogaert G.|Man N.
SCOPUS_ID:85059063403,10.1177/1094342017693906,2019,,Laure P.
SCOPUS_ID:85059068126,10.1142/9789813226609_0482,2018,,Fienga A.
SCOPUS_ID:85059089902,10.1007/978-3-030-04414-5_42,2018,,Mitsche D.
SCOPUS_ID:85059093546,10.1080/09672567.2018.1523207,2018,"Lecouteux G.|Groupe de Recherche en Droit, Économie et Gestion",Lecouteux G.
SCOPUS_ID:85059109583,10.1051/0004-6361/201833087,2018,,Thévenin F.
SCOPUS_ID:85059121761,10.1016/j.reactfunctpolym.2018.12.001,2019,"Darmanin T.|NICE Lab, IMREDD",Darmanin T.|Ramos Chagas G.|Amigoni S.|Guittard F.
SCOPUS_ID:85059126587,10.1016/j.oregeorev.2018.12.017,2019,,Barats A.|Renac C.
SCOPUS_ID:85059162042,10.1016/j.scitotenv.2018.12.249,2019,,Fox D.|Robert S.
SCOPUS_ID:85059186055,10.1016/j.compscitech.2018.12.025,2019,Mija A.|Institut de Chimie de Nice,Mija A.|Falco G.|Pagnotta S.|Sbirrazzuoli N.
SCOPUS_ID:85059189400,10.1103/PhysRevLett.121.244501,2018,,Vincenzi D.
SCOPUS_ID:85059192190,10.1016/j.omtm.2018.11.006,2019,,Verhoeyen E.
SCOPUS_ID:85059221263,10.1109/ISCC.2018.8538497,2018,,Favier G.
SCOPUS_ID:85059230962,10.1161/ATVBAHA.118.311366,2019,,Yvan-Charvet L.
SCOPUS_ID:85059237066,10.3389/fmolb.2018.00113,2018,,Maurin T.|Bardoni B.
SCOPUS_ID:85059238202,10.1210/en.2018-00603,2019,,Darrouzet E.
SCOPUS_ID:85059245723,10.3389/fpubh.2018.00326,2018,,Corrion K.|Planchard J.|Lehmann L.|d'Arripe-Longueville F.
SCOPUS_ID:85059268233,10.4310/CMS.2018.v16.n5.a09,2018,,Clamond D.
SCOPUS_ID:85059268305,10.1371/journal.pone.0209596,2018,van Oudenhove L.|Institut Sophia Agrobiotech - (ISA),van Oudenhove L.
SCOPUS_ID:85059278172,10.1051/medsci/20183406010,2018,,Arrighi N.|Peraldi P.|Dani C.
SCOPUS_ID:85059283487,10.1051/medsci/20183404009,2018,,Hubstenberger A.
SCOPUS_ID:85059304528,10.1080/15384101.2018.1558638,2019,,Leclere P.
SCOPUS_ID:85059312131,10.1016/j.energy.2018.12.036,2019,,Fatnassi H.
SCOPUS_ID:85059315958,10.1016/bs.mcb.2018.10.011,2019,,Molina M.D.|Lepage T.
SCOPUS_ID:85059318624,10.1016/j.visres.2018.12.002,2019,,Aguilar C.
SCOPUS_ID:85059338827,10.1016/j.energy.2018.12.116,2019,,Souayfane F.
SCOPUS_ID:85059351389,10.1016/j.bulcan.2018.12.005,2019,,L'Allemain G.
SCOPUS_ID:85059352571,10.1002/eap.1809,2019,,Raybaud V.|Di Franco A.|Giakoumi S.|Pey A.|Francour P.|Guidetti P.
SCOPUS_ID:85059373715,10.1103/PhysRevD.98.124020,2018,"Minazzoli O.|Astrophysique Relativiste, Théories, Expériences, Metrologie, Instrumentation, Signaux",Minazzoli O.
SCOPUS_ID:85059383446,10.1364/FIO.2018.FW1E.2,2018,,Kaiser F.|Aktas D.|Vergyris P.|Mazeas F.|Reisner M.|Labonté L.|Tanzilli S.
SCOPUS_ID:85059424871,10.1190/segam2018-2996968.1,2019,,Aghamiry H.S.|Operto S.
SCOPUS_ID:85059447590,10.1016/j.biocontrol.2018.12.006,2019,,Borowiec N.
SCOPUS_ID:85059467320,10.1364/ofs.2018.tue69,2018,,Lesage F.J.
SCOPUS_ID:85059471650,10.1093/oso/9780198805274.003.0008,2018,"Krafft J.|Groupe de Recherche en Droit, Économie et Gestion",Krafft J.|Ravix J.
SCOPUS_ID:85059475826,10.1364/ASSL.2018.ATh4A.4,2018,,Doutre F.|Neradovskiy M.|Tronche H.|Baldi P.|Richter M.|Neradovskaia E.|De Micheli M.|Aschiéri P.|Kuhl U.
SCOPUS_ID:85059476083,10.1007/s00018-018-2996-4,2019,,Topin J.|Bushdid C.|Golebiowski J.
SCOPUS_ID:85059492928,10.1074/jbc.RL118.006868,2019,"Ždralević M.|Institut de Recherche sur le Cancer et le Vieillissement, Nice",Ždralević M.|Pouysségur J.
SCOPUS_ID:85059494019,10.3390/molecules24010135,2019,Ternon E.|Le Laboratoire Géoazur,Ternon E.
SCOPUS_ID:85059494368,10.1142/9789813141766_0003,2017,"Vinet J.Y.|Astrophysique Relativiste, Théories, Expériences, Metrologie, Instrumentation, Signaux",Vinet J.Y.
SCOPUS_ID:85059499691,10.1038/s41467-018-07845-z,2019,,Verhoeyen E.
SCOPUS_ID:85059501707,10.1093/scan/nsy105,2019,,Manera V.
SCOPUS_ID:85059503331,10.1094/PDIS-12-17-2015-RE,2019,,Mulet K.|Castagnone-Sereno P.
SCOPUS_ID:85059505881,10.1122/1.5048051,2019,,Marins J.A.|Kuzhir P.|Plachý T.
SCOPUS_ID:85059508105,10.1016/j.ab.2018.12.002,2019,,Rassoulzadegan M.
SCOPUS_ID:85059540818,10.1007/s10270-018-00707-8,2019,,Deantoni J.
SCOPUS_ID:85059552045,10.1177/1526602818811915,2019,,Raffort J.|Lareyre F.
SCOPUS_ID:85059575490,10.1007/s00041-018-09658-6,2019,Zheng J.|Laboratoire de Mathématiques J.A. Dieudonné,Zheng J.
SCOPUS_ID:85059614833,10.1103/PhysRevMaterials.2.014405,2018,,Vézian S.
SCOPUS_ID:85059615065,10.1515/emj-2017-0020,2017,,Kaminska R.
SCOPUS_ID:85059631203,10.1146/annurev-fluid-122316-045308,2019,,Seminara A.
SCOPUS_ID:85059637170,10.3233/SW-180302,2018,,Cabrio E.|Basile V.
SCOPUS_ID:85059664229,10.1080/13617672.2018.1554880,2019,"Pantaléon N.|Laboratoire d'Anthropologie et de Psychologie Cliniques, Cognitives et Sociales",Pantaléon N.|Long T.|Bonardi C.|Chataigné C.
SCOPUS_ID:85059668949,10.1007/s10340-018-01074-5,2019,,Lavoir A.V.|Campos M.R.|Soares M.A.|Desneux N.
SCOPUS_ID:85059680004,10.1016/j.jenvrad.2018.12.027,2019,,Le T.H.H.|Michel H.
SCOPUS_ID:85059681711,10.3917/lang.212.0035,2018,"Magri V.|Bases, Corpus et Langage",Magri V.
SCOPUS_ID:85059683800,10.1007/s11695-019-03706-w,2019,,Iannelli A.
SCOPUS_ID:85059685489,10.1007/s10337-019-03686-0,2019,Gal J.|Institut de Chimie de Nice,Gal J.
SCOPUS_ID:85059686441,10.1007/s00211-018-1014-y,2019,,Krell S.|Goudon T.|Lissoni G.
SCOPUS_ID:85059734580,10.1007/978-3-319-99689-9_3,2018,,Vavasseur A.|Oviedo B.J.
SCOPUS_ID:85059758613,10.30757/ALEA.v14-25,2017,Bernardin C.|Laboratoire de Mathématiques J.A. Dieudonné,Bernardin C.|Oviedo B.J.
SCOPUS_ID:85059761213,10.1109/ICPR.2018.8545263,2018,,Mahé H.|Comport A.I.
SCOPUS_ID:85059795037,10.1051/medsci/2018283,2018,,Bertolotto C.|Ballotti R.|Ohanna M.
SCOPUS_ID:85059798146,10.1016/j.cmet.2018.09.012,2019,"Bertero T.|Institut de Recherche sur le Cancer et le Vieillissement, Nice",Bertero T.|Meneguzzi G.|Bozec A.|Grasset E.M.|Pisano S.|Estrach S.|Gaggioli C.|Bourget I.|Boulter E.|Feral C.C.|Bulavin D.V.|Hofman P.
SCOPUS_ID:85059798398,10.1093/aob/mcy116,2018,,Baldazzi V.
SCOPUS_ID:85059801601,10.1016/j.polymdegradstab.2019.01.004,2019,,Guigo N.|Sbirrazzuoli N.
SCOPUS_ID:85059802497,10.23919/EUSIPCO.2018.8553543,2018,,Ferrari A.
SCOPUS_ID:85059804025,10.1007/978-3-030-05594-3_2,2019,Barbosa R.|Centre Transdisciplinaire D'épistémologie de la Littérature et des Arts Vivants,Barbosa R.
SCOPUS_ID:85059805959,10.23919/EUSIPCO.2018.8553466,2018,,Favier G.
SCOPUS_ID:85059806799,10.1016/C2016-0-03987-6,2018,,Muzy A.
SCOPUS_ID:85059808583,10.23919/ECC.2018.8550303,2018,,Hua M.|Manerikar N.|Hamel T.
SCOPUS_ID:85059808682,10.23919/EUSIPCO.2018.8553084,2018,,De Morais Goulart J.|Farias R.
SCOPUS_ID:85059809393,10.23919/EUSIPCO.2018.8553273,2018,,Hua F.|Richard C.
SCOPUS_ID:85059819758,10.23919/ECC.2018.8550193,2018,,Hamel T.
SCOPUS_ID:85059823993,10.23919/EUSIPCO.2018.8553459,2018,,Metelkina A.|Rendas M.J.
SCOPUS_ID:85059826433,10.1016/j.neuron.2018.11.039,2019,,Schaub S.|Wdziekonski B.|Royal P.|Verkest C.|Ávalos Prado P.|Sandoz G.|Lesage F.
SCOPUS_ID:85059841720,10.1103/PhysRevLett.122.014502,2019,,Yoshikawa H.|Yoshikawa H.|Satoh S.|Tasaka Y.|Mathis C.
SCOPUS_ID:85059855114,10.1088/1612-202X/aaf329,2019,,Jullien A.|Di Pietro V.M.|Bortolozzo U.|Residori S.
SCOPUS_ID:85059884524,10.3166/ISI.23.3-4.11-56,2018,Gandon F.|Laboratoire D'informatique Signaux et Systèmes de Sophia-Antipolis,Gandon F.
SCOPUS_ID:85059892332,10.30802/AALAS-CM-18-000012,2018,,Bertero T.
SCOPUS_ID:85059899330,10.3354/meps12812,2019,,Desiderà E.|Guidetti P.
SCOPUS_ID:85059912878,10.1103/PhysRevB.99.035114,2019,,Batrouni G.G.
SCOPUS_ID:85059916879,10.1144/jgs2018-064,2019,,Favier A.
SCOPUS_ID:85059927754,10.1186/s10020-018-0068-8,2019,,Blancou P.
SCOPUS_ID:85059932171,10.1162/ling_a_00303,2019,"Scheer T.|Bases, Corpus et Langage",Scheer T.
SCOPUS_ID:85059945384,10.1051/mmnp/2018069,2018,,Chahour K.|Habbal A.
SCOPUS_ID:85059949074,10.1109/AHS.2018.8541465,2018,,Miramond B.
SCOPUS_ID:85059959210,10.1186/s12885-019-5282-4,2019,,Habel N.
SCOPUS_ID:85059973746,10.1364/OL.44.000355,2019,,Bortolozzo U.|Residori S.
SCOPUS_ID:85059985126,10.1364/OL.44.000347,2019,,Garbin B.|Barland S.
SCOPUS_ID:85059986717,10.1190/geo2018-0093.1,2019,,Aghamiry H.S.|Operto S.
SCOPUS_ID:85059991003,10.17660/ActaHortic.2018.1227.10,2018,Fatnassi H.|Institut Sophia Agrobiotech - (ISA),Fatnassi H.|Suay R.|Paris B.|Boulard T.|Poncet C.
SCOPUS_ID:85060004135,10.1007/978-3-319-96415-7_39,2019,,Patras F.
SCOPUS_ID:85060006471,10.1039/c8sm01502c,2019,Peruani F.|Laboratoire de Mathématiques J.A. Dieudonné,Peruani F.
SCOPUS_ID:85060038043,10.1109/DD.2018.8553124,2018,,Gilles L.
SCOPUS_ID:85060042299,10.1177/0886260518818427,2021,,Guignard S.
SCOPUS_ID:85060045167,10.1155/2018/2426138,2018,Ivanov S.|Centre Méditerranéen de Médecine Moléculaire,Ivanov S.|Bories G.|Stunault M.I.|Guinamard R.R.
SCOPUS_ID:85060053648,10.1016/j.spl.2018.12.003,2019,,Reynaud-Bouret P.
SCOPUS_ID:85060057784,10.1007/978-3-319-96415-7_22,2019,,Rapetti F.
SCOPUS_ID:85060077618,10.1142/S0219891618500212,2018,,Besse N.
SCOPUS_ID:85060086308,10.1017/S1743921317007621,2017,,Schultheis M.
SCOPUS_ID:85060115814,10.1017/S1743921317009577,2017,,Suárez O.
SCOPUS_ID:85060124868,10.3847/1538-3881/aae9ea,2018,,Martinache F.
SCOPUS_ID:85060126168,10.1038/s41398-018-0366-5,2019,,Martinuzzi E.|Fillatre L.|Daoudlarian D.|Barbosa S.|Gilet C.|Glaichenhaus N.|Khalfallah O.|Davidovic L.
SCOPUS_ID:85060134381,10.4324/9781315180946,2018,Marzagalli S.|Centre de la Méditerranée Moderne et Contemporaine,Marzagalli S.
SCOPUS_ID:85060140361,10.1111/jvh.13029,2019,,Tran A.
SCOPUS_ID:85060154993,10.1209/0295-5075/124/60006,2018,,Chétrite R.
SCOPUS_ID:85060157084,10.1186/s12931-019-0978-1,2019,Bougault V.|Laboratoire Motricité Humaine Expertise Sport Santé,Bougault V.
SCOPUS_ID:85060167985,10.1080/14697688.2018.1548771,2019,,Oriol N.
SCOPUS_ID:85060172250,10.1063/1.5067375,2019,,Vennéguès P.|De Mierry P.|Mantach R.|Perez J.|Portail M.|Leroux M.
SCOPUS_ID:85060182228,10.1007/s00362-018-01082-8,2019,Pronzato L.|Laboratoire D'informatique Signaux et Systèmes de Sophia-Antipolis,Pronzato L.
SCOPUS_ID:85060196477,10.1209/0295-5075/124/69902,2018,,Chétrite R.
SCOPUS_ID:85060200877,10.1007/s10592-019-01145-9,2019,Fauvelot C.|Ecology and Conservation Science for Sustainable Seas,Fauvelot C.
SCOPUS_ID:85060204327,10.3847/1538-4357/aaf23f,2019,,Thevenin F.
SCOPUS_ID:85060237626,10.1177/0003319718802633,2019,,Raffort J.|Lareyre F.
SCOPUS_ID:85060237852,10.1007/s11047-019-09727-9,2020,,De Maria E.|Di Giusto C.|Laversa L.
SCOPUS_ID:85060239851,10.3847/1538-4357/aaeff4,2019,,Schultheis M.
SCOPUS_ID:85060244092,10.1017/S1047759418001423,2018,,Fernández J.H.|González Villaescusa R.
SCOPUS_ID:85060246308,10.3847/1538-4357/aaf21d,2019,,Minazzoli O.|Fournier J.D.|Coulon J.P.|Heitmann H.|Hreibi A.|Chaibi O.|Merzougui M.|Kéfélian F.|Cleva F.|Boer M.|Pichot M.|Cipriano F.|Macquet A.|Stachie C.|Radulescu N.|Vinet J.Y.|Hello Y.|Brillet A.|Bogaert G.|Man N.|Deschamps A.|Christensen N.
SCOPUS_ID:85060249897,10.1002/asjc.2012,2019,Hua M.D.|Laboratoire D'informatique Signaux et Systèmes de Sophia-Antipolis,Hua M.D.|Hamel T.
SCOPUS_ID:85060259448,10.1177/0042098018783870,2019,,Fusco G.
SCOPUS_ID:85060277513,10.1007/978-3-319-93873-8_12,2018,Bonazzoli M.|Laboratoire de Mathématiques J.A. Dieudonné,Bonazzoli M.|Dolean V.
SCOPUS_ID:85060283884,10.1007/978-3-319-93873-8_11,2018,Bonazzoli M.|Laboratoire de Mathématiques J.A. Dieudonné,Bonazzoli M.|Dolean V.
SCOPUS_ID:85060287891,10.1186/s41118-018-0047-5,2019,,Oliveau S.|Doignon Y.|Larue Q.
SCOPUS_ID:85060298591,10.1007/s00033-018-1071-1,2019,Laurent-Brouty N.|Laboratoire de Mathématiques J.A. Dieudonné,Laurent-Brouty N.|Goatin P.
SCOPUS_ID:85060300824,10.1038/s41928-018-0190-1,2019,del Hougne P.|Institut de Physique de Nice,del Hougne P.
SCOPUS_ID:85060330824,10.1016/j.nbd.2019.01.006,2019,,Pousinha P.A.|Salgueiro-Pereira A.R.|Stunault M.I.|Ayrault M.|Eugie M.|Loucif A.|Bethus I.|Marie H.|Mantegazza M.|Duprat F.
SCOPUS_ID:85060336277,10.1016/j.psfr.2018.11.003,2019,Albouza Y.|Laboratoire Motricité Humaine Expertise Sport Santé,Albouza Y.
SCOPUS_ID:85060336388,10.1016/j.pmpp.2018.08.004,2019,,Sereno P.C.
SCOPUS_ID:85060346267,10.1016/j.bbamcr.2019.01.009,2019,,Lalli E.|Doghman-Bouguerra M.
SCOPUS_ID:85060352992,10.1080/03605302.2018.1499778,2019,,Ingremeau M.
SCOPUS_ID:85060353127,10.1016/j.cmet.2018.12.004,2019,,Yvan-Charvet L.
SCOPUS_ID:85060353322,10.1007/s00222-018-00853-2,2019,Höring A.|Laboratoire de Mathématiques J.A. Dieudonné,Höring A.
SCOPUS_ID:85060354326,10.1016/j.molmet.2019.01.002,2019,,Leboucher A.|Bermudez-Martin P.|Pisani D.F.|Amri E.Z.|Davidovic L.
SCOPUS_ID:85060355171,10.1016/j.cmi.2018.12.001,2019,Lamy B.|Centre Méditerranéen de Médecine Moléculaire,Lamy B.
SCOPUS_ID:85060375915,10.1051/0004-6361/201833559,2019,,Ferrari C.
SCOPUS_ID:85060387865,10.17323/1609-4514-2018-18-4-659-666,2018,,Dimca A.
SCOPUS_ID:85060389601,10.1515/tlr-2018-2011,2019,"Faure R.|Bases, Corpus et Langage",Faure R.
SCOPUS_ID:85060391391,10.23919/RADIO.2018.8572446,2018,,Lanteri J.|Jawad H.|Pichot C.|Migliaccio C.
SCOPUS_ID:85060396086,10.23919/RADIO.2018.8572382,2018,,Aliferis I.|Brochier L.|Nsengiyumva F.|Pichot C.|Migliaccio C.|Dauvignac J.Y.
SCOPUS_ID:85060401395,10.23919/RADIO.2018.8572449,2018,,Braquet H.|Jacquemod G.
SCOPUS_ID:85060464659,10.1109/ITSC.2018.8569546,2018,,Goatin P.
SCOPUS_ID:85060478760,10.1016/j.buildenv.2019.01.019,2019,Ibrahim M.|Laboratoire Polytech'LAB,Ibrahim M.
SCOPUS_ID:85060480326,10.1051/0004-6361/201833551,2019,,Meilland A.
SCOPUS_ID:85060488126,10.1109/FUZZ-IEEE.2018.8491630,2018,,Lavirotte S.|Rocher G.|Le Thanh N.|Tigli J.
SCOPUS_ID:85060496248,10.1016/j.geomorph.2019.01.011,2019,,Petitperrin V.|Rolland Y.|Petit C.
SCOPUS_ID:85060515337,10.1038/s41598-018-36912-0,2019,,Mantegazza M.
SCOPUS_ID:85060523544,10.3390/nu11020233,2019,,Grandjean V.
SCOPUS_ID:85060531357,10.1007/s00193-018-00885-w,2019,,Monasse L.
SCOPUS_ID:85060541349,10.1109/PIMRC.2018.8580889,2018,,Caillouet C.
SCOPUS_ID:85060550800,10.1007/978-3-662-58664-8_5,2019,Michel F.|Laboratoire D'informatique Signaux et Systèmes de Sophia-Antipolis,Michel F.|Faron-Zucker C.|Montagnat J.
SCOPUS_ID:85060551185,10.1016/j.neurenf.2018.12.003,2019,Thümmler S.|Cognition Behaviour Technology,Thümmler S.|Dor E.|Fernandez A.|Menard M.L.|Askenazy F.
SCOPUS_ID:85060574459,10.1109/SSD.2018.8570488,2018,,Ribero J.M.
SCOPUS_ID:85060586176,10.1504/IJTLID.2019.097411,2019,,Lorenz E.
SCOPUS_ID:85060599772,10.1109/ULTSYM.2018.8580089,2018,,Ammanouil R.
SCOPUS_ID:85060609274,10.1002/arch.21535,2019,Moussian B.|Institut de Biologie Valrose,Moussian B.
SCOPUS_ID:85060625313,10.1093/imammb/dqy005,2019,,Touzeau S.
SCOPUS_ID:85060625794,10.1016/j.cma.2019.01.013,2019,,Monasse L.
SCOPUS_ID:85060675755,10.1007/978-3-030-01593-0_21,2018,,Patras F.
SCOPUS_ID:85060677348,10.21037/jtd.2018.11.140,2019,"Hofman P.|Institut de Recherche sur le Cancer et le Vieillissement, Nice",Hofman P.
SCOPUS_ID:85060677405,10.1016/j.humov.2019.01.011,2019,,Zory R.
SCOPUS_ID:85060687448,10.1016/j.cmet.2018.10.001,2019,,Fazio S.|Tanti J.F.
