source_doi,dsm_oa_classification,dsm_splash_url,dsm_policy_preprint,dsm_policy_postprint,dsm_policy_published,dsm_romeo_id
10.1002/ffj.3630,OK,doi.org,can,restricted,cannot,2050
10.1109/ICTON51198.2020.9203268,OK,doi.org,can,can,cannot,38
10.1364/OL.410612,OK,doi.org,can,can,cannot,108
10.1119/10.0001630,OK,doi.org,unclear,can,can,311
10.3847/1538-4357/abaeee,OK,doi.org,can,can,can,129
10.1109/ICTON51198.2020.9203482,OK,doi.org,can,can,cannot,38
10.3390/insects11100695,OA,doi.org,can,can,can,487
10.1039/d0ma00370k,OK,doi.org,can,restricted,cannot,63
10.1080/14786419.2020.1831491,OK,doi.org,can,can,cannot,1141
10.1088/2515-7647/ab8cb1,OK,doi.org,can,can,cannot,40
10.1088/2631-8695/ab78c5,OK,doi.org,can,can,cannot,40
10.3390/su12198210,OA,doi.org,can,can,can,487
10.1007/s00168-020-01028-9,OK,doi.org,can,can,cannot,74
10.1103/PhysRevA.102.033334,OK,doi.org,can,can,can,10
10.1103/PhysRevA.102.033508,OK,doi.org,can,can,can,10
10.1088/1361-6382/aba80e,OK,doi.org,can,can,cannot,2940
10.1093/GBE/EVAA141,OA,doi.org,can,can,can,1486.0
10.1504/IJEIM.2020.110100,OK,doi.org,can,restricted,restricted,148.0
10.1038/s42003-020-01306-4,OA,doi.org,can,can,can,3287.0
10.1007/s00009-020-01609-0,OK,doi.org,can,can,cannot,74.0
10.1007/s11069-020-04362-5,OK,doi.org,can,can,cannot,74.0
10.1119/10.0002065,OK,doi.org,can,can,restricted,7.0
10.1016/j.ijid.2020.09.1420,OA,doi.org,unclear,can,can,2191.0
10.1016/j.jid.2020.06.039,OK,doi.org,can,can,cannot,30.0
10.1149/09805.0061ecst,OK,doi.org,can,can,cannot,90.0
10.1088/1361-648X/abac8b,OK,doi.org,can,can,cannot,1471.0
10.1051/0004-6361/202037869,OK,doi.org,can,can,can,1326.0
10.1182/blood.2020005980,UNK,doi.org,cannot,restricted,cannot,87.0
10.1042/BSR20202956,OA,doi.org,cannot,can,can,1389.0
10.1093/ajcn/nqaa195,OK,doi.org,can,can,cannot,3238.0
10.1126/sciadv.abd3649,OA,doi.org,can,cannot,can,2297.0
10.1126/sciadv.abc3699,OA,doi.org,can,cannot,can,2297.0
10.1126/sciadv.abc3350,OA,doi.org,can,cannot,can,2297.0
10.1051/0004-6361/201935097,OK,"doi.org,orcid.org",can,can,can,1326.0
10.1111/mec.15661,OK,doi.org,can,restricted,cannot,2050
10.3389/fphar.2020.525020,OA,doi.org,can,can,can,600
10.1038/s41550-020-01226-7,OK,doi.org,can,restricted,cannot,3286
10.1016/j.ecoenv.2020.111302,OK,doi.org,can,can,cannot,30
10.1007/978-3-030-58820-5_44,OK,doi.org,can,can,cannot,74
10.3389/fmicb.2020.572534,OA,doi.org,can,can,can,600
10.1152/AJPHEART.00379.2020,OK,doi.org,can,restricted,cannot,11
10.7150/thno.48229,OA,doi.org,can,can,can,279
10.2514/6.2020-2972,OK,doi.org,can,can,cannot,82
10.1051/0004-6361/202038246,OK,doi.org,can,can,can,1326
10.1007/s00401-020-02234-7,OK,doi.org,can,can,cannot,3298
10.1103/PhysRevLett.125.134102,OK,doi.org,can,can,can,10
10.3390/cells9102251,OA,doi.org,can,can,can,487
10.1051/medsci/2020192,OK,doi.org,can,can,can,137
10.1016/j.jcrysgro.2020.125911,OK,doi.org,can,can,cannot,30
10.1038/s41598-020-74318-z,OA,doi.org,can,can,can,3287
10.1111/faf.12515,OK,doi.org,can,restricted,cannot,2050
10.4000/EPS.8949,UNK,doi.org,unknown,unknown,unknown,journal
10.1007/s10884-020-09902-y,OK,doi.org,can,can,cannot,74
10.1371/journal.ppat.1008935,OA,doi.org,can,can,can,112
10.1186/s12951-020-00706-2,OA,doi.org,can,can,can,22
10.1215/00192082-8720482,OK,doi.org,can,can,cannot,166
10.1016/j.mmm.2020.10.001,OK,doi.org,can,can,cannot,265
10.1016/j.scico.2020.102546,OK,doi.org,can,can,cannot,30
10.1152/ajpcell.00340.2020,OK,doi.org,can,restricted,cannot,11
10.1007/s13205-020-02472-2,OK,doi.org,can,can,cannot,74
10.1088/1361-6528/abb72b,OK,doi.org,can,can,cannot,1471
10.1007/978-3-030-60327-4_21,OK,doi.org,can,can,cannot,74
10.1093/ehjci/jex163,OK,"hal.inria.fr,doi.org",can,can,cannot,1475
10.1117/12.2312683,OK,"arxiv.org,authors.library.caltech.edu,ore.exeter.ac.uk,doi.org,orcid.org",can,can,can,127
10.1117/12.2309491,OK,doi.org,can,can,can,127
10.1117/12.2314141,OK,doi.org,can,can,can,127
10.1117/12.2311869,OK,doi.org,can,can,can,127
10.1016/j.biochi.2018.08.011,OK,doi.org,can,can,cannot,2823
10.1117/12.2314098,OK,doi.org,can,can,can,127
10.3389/fphy.2018.00072,OA,doi.org,can,can,can,600
10.1111/corg.12256,OK,doi.org,can,restricted,cannot,580
10.1016/j.algal.2018.08.022,OK,doi.org,can,can,cannot,30
10.1103/PhysRevB.102.094508,OK,doi.org,can,can,can,10.0
10.1103/PhysRevApplied.14.044026,OK,doi.org,can,can,can,10.0
10.1103/PhysRevLett.125.164501,OK,doi.org,can,can,can,10.0
10.1103/PhysRevFluids.5.104701,OK,doi.org,can,can,can,10.0
10.1103/PhysRevA.102.040201,OK,doi.org,can,can,can,10.0
10.1103/PhysRevB.102.075405,OK,doi.org,can,can,can,10.0
10.1364/OL.394455,OK,doi.org,can,can,cannot,108.0
10.1016/B978-0-12-816490-7.00002-3,OK,doi.org,can,can,cannot,30.0
10.5194/os-16-1165-2020,OA,doi.org,can,can,can,185.0
10.3390/cancers12103058,OA,"doi.org,orcid.org",can,can,can,487.0
10.1016/j.marpetgeo.2020.104753,OK,"doi.org,orcid.org",can,can,cannot,30.0
10.1111/nyas.14433,OK,doi.org,can,restricted,cannot,2050.0
10.1111/nyas.14499,OK,doi.org,can,restricted,cannot,2050.0
10.1556/012.2020.57.2.1463,OK,doi.org,can,can,cannot,365.0
10.1007/s11042-020-09864-9,OK,doi.org,can,can,cannot,3298.0
10.1007/978-1-0716-0974-3_4,OK,doi.org,can,can,cannot,319.0
10.1109/IJCNN48605.2020.9206829,OK,doi.org,can,can,cannot,38.0
10.1109/IJCNN48605.2020.9207702,OK,doi.org,can,can,cannot,38.0
10.1007/978-1-0716-0974-3_14,OK,doi.org,can,can,cannot,319.0
10.1109/IJCNN48605.2020.9207239,OK,doi.org,can,can,cannot,38.0
10.1051/0004-6361/202038482,OK,doi.org,can,can,can,1326.0
10.1093/mnras/staa1242,OK,doi.org,can,can,can,1530.0
10.1109/NUSOD49422.2020.9217682,OK,doi.org,can,can,cannot,38.0
10.1093/gji/ggaa237,OK,doi.org,can,can,can,1530.0
10.1051/0004-6361/202038753,OK,doi.org,can,can,can,1326.0
10.1051/0004-6361/201937249,OK,doi.org,can,can,can,1326.0
10.1021/acsanm.9b02546,UNK,doi.org,restricted,restricted,cannot,4.0
10.1051/0004-6361/202038327,OK,doi.org,can,can,can,1326.0
10.1038/s41467-020-18978-5,OA,doi.org,can,can,can,3287.0
10.1093/mnras/staa1118,OK,doi.org,can,can,can,1530.0
10.1007/s12220-020-00535-7,OK,doi.org,can,can,cannot,74.0
10.1007/s11075-020-01022-4,OK,doi.org,can,can,cannot,74.0
10.1126/science.abc3660,OK,"doi.org,orcid.org",can,can,cannot,3.0
10.1051/0004-6361/201937022,OK,doi.org,can,can,can,1326.0
10.1016/j.kint.2020.08.005,OK,doi.org,can,can,cannot,2823.0
10.1117/12.2554979,OK,doi.org,can,can,can,127.0
10.1016/j.jcis.2020.10.010,OK,doi.org,can,can,cannot,30.0
10.1038/s41586-020-2846-z,OK,doi.org,can,restricted,cannot,3286.0
10.1093/mnras/staa1846,OK,doi.org,can,can,can,1530.0
10.3847/2041-8213/abb655,OK,"doi.org,orcid.org",can,can,can,129.0
10.1109/IMS30576.2020.9224102,OK,doi.org,can,can,cannot,38.0
10.1016/j.jseaes.2020.104569,OK,doi.org,can,can,cannot,30.0
10.1016/j.polymer.2020.123157,OK,doi.org,can,can,cannot,30.0
10.1103/PhysRevB.102.161108,OK,doi.org,can,can,can,10.0
10.1016/j.scitotenv.2020.143069,OK,doi.org,can,can,cannot,30.0
10.1063/5.0023706,OK,doi.org,can,can,restricted,7.0
10.1021/acscentsci.0c01187,OA,doi.org,restricted,can,can,2875
10.1103/PhysRevA.102.043318,OK,doi.org,can,can,can,10
10.1109/ICCICC46617.2019.9146104,OK,doi.org,can,can,cannot,38
10.1007/s12520-020-01228-6,OK,doi.org,can,can,cannot,3298
10.3389/fevo.2020.555698,OA,doi.org,can,can,can,600
10.1007/s00191-020-00712-5,OK,doi.org,can,can,cannot,3298
10.15252/embj.2019104369,OK,doi.org,can,restricted,cannot,1856
10.1029/2020GL090578,OK,doi.org,can,can,restricted,6
10.1109/TSP.2020.2990597,OK,doi.org,can,can,cannot,38
10.1109/OCEANSE.2019.8867453,OK,doi.org,can,can,cannot,38
10.1017/S002237782000077X,OK,doi.org,can,can,cannot,2127
10.1007/s00205-020-01584-6,OK,doi.org,can,can,cannot,3298
10.1109/OCEANSE.2019.8867216,OK,doi.org,can,can,cannot,38
10.1016/j.tecto.2020.228643,OK,doi.org,can,can,cannot,30
10.1051/0004-6361/201322042e,OK,doi.org,can,can,can,1326
10.1016/j.lingua.2020.102989,UNK,doi.org,unclear,unclear,unknown,2136
10.1016/j.cola.2020.100998,OK,doi.org,can,can,cannot,30
10.3390/s20216081,OA,doi.org,can,can,can,487
10.1080/21505594.2020.1838116,OA,doi.org,can,can,can,1200
10.1051/0004-6361/202037556,OK,doi.org,can,can,can,1326
10.1051/0004-6361/202038334,OK,doi.org,can,can,can,1326
10.1016/j.measurement.2020.108590,OK,doi.org,can,can,cannot,1139
10.1051/0004-6361/202037736,OK,doi.org,can,can,can,1326
10.1051/0004-6361/202038866,OK,doi.org,can,can,can,1326
10.1051/0004-6361/202038581,OK,"doi.org,orcid.org",can,can,can,1326
10.1051/0004-6361/202038793,OK,doi.org,can,can,can,1326
10.1038/s41380-020-00926-w,OK,doi.org,can,can,cannot,2823
10.1136/bjsports-2020-103091,OK,doi.org,can,can,cannot,25
10.1127/entomologia/2020/0933,OK,doi.org,can,cannot,cannot,749
10.1038/s41598-020-76031-3,OA,doi.org,can,can,can,3287
10.1097/OPX.0000000000001586,OK,doi.org,can,restricted,cannot,48.0
10.3390/cells9112367,OA,doi.org,can,can,can,487.0
10.1007/s10801-020-00984-x,OK,doi.org,can,can,cannot,74.0
10.1214/19-AIHP1042,OK,doi.org,unclear,can,can,610.0
10.1515/nanoph-2020-0365,OA,doi.org,can,can,can,1851.0
10.2478/stap-2019-0015,OA,doi.org,can,can,can,1851.0
10.1371/journal.ppat.1008660,OA,doi.org,can,can,can,112.0
10.1016/j.ifacol.2020.12.2438,OK,doi.org,can,can,cannot,30.0
10.1109/CDC42340.2020.9303813,OK,doi.org,can,can,cannot,38.0
10.1007/s40263-018-0564-y,OK,doi.org,can,can,cannot,74.0
10.1016/j.cjca.2018.06.010,OK,doi.org,can,can,cannot,2823.0
10.1038/s41436-018-0035-3,OK,doi.org,can,restricted,cannot,3293.0
10.1634/theoncologist.2017-0674,UNK,doi.org,cannot,restricted,cannot,1502.0
10.3847/1538-3881/aad338,OK,doi.org,can,can,can,129.0
10.1111/ter.12352,OK,doi.org,can,restricted,cannot,2050.0
10.1093/mnrasl/sly057,OA,"arxiv.org,doi.org",can,restricted,cannot,1499.0
10.1051/0004-6361/202038740,OK,doi.org,can,can,can,1326.0
10.1051/0004-6361/202038592,OK,doi.org,can,can,can,1326.0
10.1093/mnras/staa2807,OK,doi.org,can,can,can,1530.0
10.1051/0004-6361/202037980,OK,doi.org,can,can,can,1326.0
10.1103/PhysRevD.102.084062,OK,doi.org,can,can,can,10.0
10.1038/s41467-020-19708-7,OA,doi.org,can,can,can,3287.0
10.1038/s41467-020-19354-z,OA,doi.org,can,can,can,3287.0
10.1103/PhysRevResearch.2.023059,OK,doi.org,can,can,can,10.0
10.1038/s41598-020-76180-5,OA,doi.org,can,can,can,3287.0
10.1021/acs.energyfuels.0c02233,UNK,doi.org,restricted,restricted,cannot,4.0
10.1093/mnras/staa1827,OK,doi.org,can,can,can,1530.0
10.1093/mnras/staa1776,OK,doi.org,can,can,can,1530.0
10.1093/mnras/staa1862,OK,doi.org,can,can,can,1530.0
10.1021/acs.joc.0c01841,UNK,doi.org,restricted,restricted,cannot,4.0
10.1038/s41598-020-75550-3,OA,doi.org,can,can,can,3287.0
10.1093/mnras/staa1661,OK,doi.org,can,can,can,1530.0
10.1103/PhysRevB.102.134513,OK,doi.org,can,can,can,10.0
10.1101/gr.262717.120,OK,doi.org,can,can,restricted,448.0
10.1093/MNRAS/STAA1468,OK,doi.org,can,can,can,1530.0
10.1093/gji/ggaa400,OK,doi.org,can,can,can,1530.0
10.1190/geo2019-0596.1,OK,doi.org,can,can,cannot,341.0
10.1109/SAS48726.2020.9220021,OK,doi.org,can,can,cannot,38.0
10.1007/s10965-020-02326-8,OK,doi.org,can,can,cannot,74.0
10.1016/j.mam.2020.100922,OK,doi.org,can,can,cannot,2823.0
10.1137/19M1299311,OK,doi.org,can,can,can,71
10.1007/s11053-020-09759-4,OK,doi.org,can,can,cannot,74
10.1038/s41566-020-00715-5,OK,doi.org,can,restricted,cannot,3286
10.1038/s41561-020-00654-4,OK,doi.org,can,restricted,cannot,3286
10.1007/s00373-020-02252-y,OK,doi.org,can,can,cannot,74
10.1038/s41576-020-0251-y,UNK,doi.org,cannot,restricted,cannot,3272
10.35848/1882-0786/abc1cd,OK,doi.org,can,can,cannot,40
10.1063/5.0033273,OK,doi.org,can,can,restricted,7
10.1051/medsci/2020201,OK,doi.org,can,can,can,137
10.1136/bjsports-2020-102025,OK,doi.org,can,can,cannot,25
10.3847/1538-4357/abb80c,OK,doi.org,can,can,can,129.0
10.3847/1538-3881/abb9ab,OK,doi.org,can,can,can,129.0
10.1152/AJPENDO.00279.2020,OK,doi.org,can,restricted,cannot,11.0
10.1098/rsta.2019.0476,OK,"doi.org,orcid.org",can,can,cannot,62.0
10.1038/s41586-020-2889-1,OK,doi.org,can,restricted,cannot,3286.0
10.1038/s41419-020-03175-5,OK,doi.org,can,can,can,3292.0
10.1016/j.jcp.2020.109964,OK,doi.org,can,can,cannot,30.0
10.1021/acs.jmedchem.0c01059,UNK,doi.org,restricted,restricted,cannot,4.0
10.1038/s41467-020-19430-4,OA,doi.org,can,can,can,3287.0
10.1534/g3.120.401498,OA,doi.org,can,can,unknown,1430.0
10.1016/j.erap.2020.100588,OK,doi.org,can,can,cannot,30.0
10.1093/mnras/staa2384,OK,doi.org,can,can,can,1530.0
10.1016/j.apnum.2020.11.001,OK,doi.org,can,can,cannot,30.0
10.1016/j.advwatres.2020.103759,OK,"doi.org,orcid.org",can,can,cannot,30.0
10.1038/s41419-020-03187-1,OK,doi.org,can,can,can,3292.0
10.1558/jma.42349,OK,doi.org,can,restricted,cannot,482.0
10.1127/entomologia/2020/1009,OK,doi.org,can,cannot,cannot,749.0
10.1038/s42003-020-01382-6,OA,doi.org,can,can,can,3287.0
10.1051/0004-6361/202038686,OK,doi.org,can,can,can,1326
10.1137/19M125858X,OK,doi.org,can,can,can,71
10.3390/w12112968,OA,"doi.org,orcid.org",can,can,can,487
10.3389/fcell.2020.571359,OA,doi.org,can,can,can,600
10.1051/bsgf/2020008,OK,doi.org,can,can,can,137
10.3390/cells9112433,OA,doi.org,can,can,can,487
10.3390/molecules25215187,OA,doi.org,can,can,can,487
10.1051/0004-6361/202038633,OK,doi.org,can,can,can,1326
10.3389/fmolb.2020.590842,OA,doi.org,can,can,can,600
10.3390/genes11111347,OA,"doi.org,orcid.org",can,can,can,487
10.1007/s10801-020-00986-9,OK,doi.org,can,can,cannot,74
10.1155/2020/8875612,OA,doi.org,can,can,can,100
10.1021/acs.biomac.0c01283,UNK,doi.org,restricted,restricted,cannot,4
10.1134/S1063783420110165,OK,doi.org,unclear,can,unknown,141
10.1073/pnas.2005255117,OK,doi.org,can,restricted,restricted,94
10.1080/02640414.2020.1845439,OK,doi.org,can,can,cannot,1141
10.1038/s41598-020-76925-2,OA,doi.org,can,can,can,3287
10.1080/0960085X.2020.1832868,OK,doi.org,can,can,cannot,1141
10.1103/PhysRevFluids.5.113503,OK,doi.org,can,can,can,10
10.1021/acssuschemeng.0c04263,UNK,doi.org,restricted,restricted,cannot,4
10.1103/PhysRevE.102.053102,OK,doi.org,can,can,can,10.0
10.3389/fnhum.2020.552111,OA,doi.org,can,can,can,600.0
10.1021/acsabm.0c00788,UNK,doi.org,restricted,restricted,cannot,4.0
10.1016/j.medmal.2020.10.006,OK,doi.org,can,can,cannot,30.0
10.1016/j.biochi.2020.11.004,OK,doi.org,can,can,cannot,2823.0
10.1140/epjst/e2020-000119-3,OK,doi.org,can,can,cannot,1277.0
10.1016/j.tranon.2020.100937,OA,doi.org,unclear,can,can,2191.0
10.1051/0004-6361/202038614,OK,doi.org,can,can,can,1326.0
10.1016/j.renene.2020.11.007,OK,doi.org,can,can,cannot,30.0
10.1051/0004-6361/202038304,OK,doi.org,can,can,can,1326.0
10.1007/s11695-020-05133-8,OK,doi.org,can,can,cannot,74.0
10.1038/s41597-020-00747-0,OA,doi.org,can,can,can,3287.0
10.1007/s12220-020-00562-4,OK,doi.org,can,can,cannot,74.0
10.1051/0004-6361/202038526,OK,doi.org,can,can,can,1326.0
10.3390/w12113180,OA,doi.org,can,can,can,487.0
10.1109/DSD51259.2020.00090,OK,doi.org,can,can,cannot,38.0
10.1016/j.ijdrr.2020.101945,OK,doi.org,can,can,cannot,30.0
10.1007/s00264-018-4123-4,OK,doi.org,can,can,cannot,74.0
10.1186/s13014-018-1119-6,OA,doi.org,can,can,can,22.0
10.1183/13993003.01740-2017,OK,"doi.org,orcid.org",can,restricted,cannot,1455.0
10.1007/978-3-319-75990-6_11,OK,doi.org,can,can,cannot,74.0
10.1097/MD.0000000000012161,OA,doi.org,can,can,can,2740.0
10.1094/MPMI-02-18-0049-R,OK,doi.org,can,cannot,cannot,326.0
10.1093/mnrasl/sly140,OK,"doi.org,orcid.org",can,restricted,cannot,1499.0
10.1080/1573062X.2018.1508598,OK,doi.org,can,can,cannot,1141.0
10.1016/j.futures.2018.03.013,OK,doi.org,can,can,cannot,2943.0
10.1051/0004-6361/202038012e,OK,doi.org,can,can,can,1326.0
10.3389/fonc.2020.557643,OA,doi.org,can,can,can,600.0
10.1007/978-981-15-7106-0_38,OK,doi.org,can,restricted,cannot,3076.0
10.3390/cells9112495,OA,doi.org,can,can,can,487.0
10.1093/gji/ggaa486,OK,doi.org,can,can,can,1530.0
10.1007/978-3-030-61244-3_17,OK,doi.org,can,can,cannot,74.0
10.1093/gji/ggaa434,OK,doi.org,can,can,can,1530.0
10.1093/GJI/GGZ444,OK,doi.org,can,can,can,1530.0
10.1016/j.gr.2020.10.012,OK,doi.org,can,can,cannot,30.0
10.1016/j.bbr.2020.112972,OK,doi.org,can,can,cannot,30.0
10.1007/978-3-030-61244-3_15,OK,doi.org,can,can,cannot,74.0
10.1029/2020JB020221,OK,doi.org,can,can,restricted,6.0
10.1016/j.jbusres.2020.11.008,OK,doi.org,can,can,cannot,30.0
10.1016/j.frl.2020.101853,OK,doi.org,can,can,cannot,30.0
10.1016/j.lithos.2020.105870,OK,doi.org,can,can,cannot,30.0
10.1007/978-3-030-56750-7_50,OK,doi.org,can,can,cannot,74.0
10.1007/978-3-030-62466-8_19,OK,doi.org,can,can,cannot,74.0
10.1007/978-3-030-56750-7_49,OK,doi.org,can,can,cannot,74.0
10.1007/s10340-020-01295-7,OK,doi.org,can,can,cannot,74.0
10.3390/ijms21238957,OA,doi.org,can,can,can,487.0
10.1016/j.aim.2020.107493,OK,doi.org,can,can,cannot,30.0
10.23919/SoftCOM50211.2020.9238239,OK,doi.org,can,can,cannot,38.0
10.1016/j.camwa.2020.10.018,OK,doi.org,can,can,cannot,30.0
10.1007/978-3-030-61588-8_2,OK,doi.org,can,can,cannot,74.0
10.1007/978-3-030-61609-0_49,OK,doi.org,can,can,cannot,74.0
10.1021/acs.langmuir.0c01886,UNK,doi.org,restricted,restricted,cannot,4.0
10.1039/d0ra07682a,OA,doi.org,can,can,can,2773.0
10.1111/jzo.12846,OK,doi.org,can,restricted,cannot,2050
10.1016/j.jspi.2020.08.001,OK,doi.org,can,can,cannot,30
10.1016/j.biocontrol.2020.104475,OK,doi.org,can,can,cannot,2823
10.1002/adom.202001291,OK,doi.org,can,restricted,cannot,2050
10.3233/SW-200408,OK,doi.org,can,can,cannot,44
10.3390/metabo10120483,OA,doi.org,can,can,can,487
10.1002/cbdv.202000758,UNK,doi.org,cannot,restricted,cannot,79
10.1158/2326-6066.CIR-20-0074,OK,doi.org,can,restricted,cannot,204
10.3233/SW-200397,OK,doi.org,can,can,cannot,44
10.1002/chem.202003283,OK,doi.org,can,restricted,cannot,2050
10.1111/1744-7917.12874,OK,doi.org,can,restricted,cannot,2050.0
10.1371/journal.pbio.3000902,OA,doi.org,can,can,can,112.0
10.1002/gj.4040,OK,doi.org,can,restricted,cannot,2050.0
10.3389/fnagi.2020.588653,OA,doi.org,can,can,can,600.0
10.3847/1538-4357/abbda5,OK,doi.org,can,can,can,129.0
10.3847/1538-4357/abbb2b,OK,doi.org,can,can,can,129.0
10.1111/maps.13581,OK,doi.org,can,restricted,cannot,2050.0
10.1519/JSC.0000000000002189,OK,doi.org,can,restricted,cannot,48.0
10.1177/2399808320974377,OK,doi.org,can,can,cannot,65
10.1093/mnras/staa2106,OK,doi.org,can,can,can,1530
10.1016/j.quaint.2020.11.042,OK,"doi.org,orcid.org",can,can,cannot,30
10.1016/j.jretconser.2020.102386,OK,doi.org,can,can,cannot,30
10.1016/j.ebiom.2020.103131,OA,doi.org,can,can,can,1504
10.1016/j.gaitpost.2020.06.017,OK,doi.org,can,can,cannot,2823
10.1016/j.dsp.2020.102908,OK,doi.org,can,can,cannot,30
10.1016/S0151-9638(20)31106-6,OK,doi.org,can,can,cannot,2823
10.1007/978-3-030-52119-6_2,OK,doi.org,can,can,cannot,74
10.1093/mnrasl/slaa156,OK,doi.org,can,restricted,cannot,1499
10.1038/s41416-020-01177-w,OK,doi.org,can,restricted,cannot,3270
10.1038/s41598-020-77861-x,OA,doi.org,can,can,can,3287
10.1093/mnras/staa3210,OK,doi.org,can,can,can,1530
10.1093/mnras/staa3121,OK,doi.org,can,can,can,1530
10.1137/18M1200427,OK,doi.org,can,can,can,71
10.3390/ijms21239147,OA,doi.org,can,can,can,487
10.1093/mnras/staa2137,OK,doi.org,can,can,can,1530
10.1093/mnras/staa2454,OK,doi.org,can,can,can,1530
10.1093/mnras/staa2205,OK,doi.org,can,can,can,1530
10.1563/AAID-JOI-D-19-00119,UNK,doi.org,unclear,unclear,cannot,317
10.1002/pca.3014,OK,doi.org,can,restricted,cannot,2050.0
10.1051/0004-6361/202037765,OK,doi.org,can,can,can,1326.0
10.1093/mnras/staa2434,OK,doi.org,can,can,can,1530.0
10.1186/s12974-020-02016-8,OA,doi.org,can,can,can,22.0
10.1093/mnras/staa3153,OK,doi.org,can,can,can,1530.0
10.1051/bsgf/2020036,OK,doi.org,can,can,can,137.0
10.3390/cells9122541,OA,doi.org,can,can,can,487.0
10.1016/j.jde.2020.11.044,OK,doi.org,can,can,cannot,30.0
10.3389/fphys.2020.591569,OA,doi.org,can,can,can,600
10.1021/acsabm.0c01199,UNK,doi.org,restricted,restricted,cannot,4
10.1016/j.asr.2020.10.032,OK,doi.org,can,can,cannot,30
10.1016/j.pestbp.2020.104729,OK,doi.org,can,can,cannot,30
10.1111/aae.12168,OK,doi.org,can,restricted,cannot,2052
10.1016/j.cplett.2020.138207,OK,doi.org,can,can,cannot,30
10.1093/mnras/stz3489,OK,doi.org,can,can,can,1530
10.1186/s12943-020-01290-7,OA,doi.org,can,can,can,22
10.1016/j.evopsy.2020.10.007,OK,doi.org,can,can,cannot,30
10.3390/cells9122577,OA,doi.org,can,can,can,487
10.1287/ORSC.2020.1365,OK,doi.org,can,can,cannot,134
10.2478/amns.2020.2.00047,OK,doi.org,can,restricted,restricted,414
10.1103/PhysRevD.102.102005,OK,doi.org,can,can,can,10
10.1016/j.csbj.2020.10.045,OA,doi.org,can,can,can,2775
10.1016/j.ijthermalsci.2020.106687,OK,doi.org,can,can,cannot,30
10.1016/j.jasrep.2020.102682,OK,doi.org,can,can,cannot,30
10.1016/j.semcdb.2020.11.007,OK,doi.org,can,can,cannot,2823
10.1002/chem.202003456,OK,doi.org,can,restricted,cannot,2050
10.1534/g3.120.401537,OA,doi.org,can,can,unknown,1430
10.4310/CMS.2020.v18.n6.a4,OK,doi.org,can,can,unknown,101
10.1016/j.jdcr.2018.06.026,OA,doi.org,can,can,cannot,30
10.1016/j.jaad.2018.03.027,OK,doi.org,can,can,cannot,2823
10.1117/12.2314417,OK,"arxiv.org,authors.library.caltech.edu,doi.org,cloudfront.escholarship.org",can,can,can,127
10.1051/0004-6361/201833844,OK,doi.org,can,can,can,1326
10.1007/s10686-018-9598-x,OA,"doi.org,hal.archives-ouvertes.fr,orcid.org",can,can,cannot,3298
10.1007/s11573-018-0916-6,OA,doi.org,can,can,cannot,74
10.1117/1.JATIS.4.4.049001,OK,"doi.org,orcid.org",can,can,can,127
10.1117/12.2314333,OK,"doi.org,orcid.org",can,can,can,127
10.1051/0004-6361/201732398,OK,doi.org,can,can,can,1326
10.1117/12.2313769,OK,doi.org,can,can,can,127
10.17660/ActaHortic.2020.1296.22,OK,doi.org,unclear,can,cannot,378.0
10.1016/j.jhevol.2020.102911,OK,doi.org,can,can,cannot,30.0
10.1038/s41416-020-01219-3,OK,doi.org,can,restricted,cannot,3270.0
10.1038/s42003-020-01502-2,OA,doi.org,can,can,can,3287.0
10.1038/s41419-020-03258-3,OK,doi.org,can,can,can,3292.0
10.1111/nph.17089,OK,doi.org,can,restricted,cannot,2050.0
10.3389/fpls.2020.619804,OA,doi.org,can,can,can,600.0
10.3791/61814,UNK,doi.org,unclear,restricted,restricted,617.0
10.1002/yea.3533,OK,doi.org,can,restricted,cannot,2050
10.17660/ActaHortic.2020.1296.148,OK,doi.org,unclear,can,cannot,378
10.17660/ActaHortic.2020.1296.12,OK,doi.org,unclear,can,cannot,378
10.1016/j.tranon.2020.100952,OA,doi.org,unclear,can,can,2191
10.1016/j.scico.2020.102591,OK,doi.org,can,can,cannot,30
